sample_name	SRA_Run	GEO_Sample	GEO_Sample_Title
F2S4_160127_007_H01	SRR7335810	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_A01	SRR7335811	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_B01	SRR7335812	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_C01	SRR7335813	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_D01	SRR7335814	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_E01	SRR7335815	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_F01	SRR7335816	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_G01	SRR7335817	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_031_D01	SRR7335818	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_036_H01	SRR7335819	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_A01	SRR7335820	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_B01	SRR7335821	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_C01	SRR7335822	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_D01	SRR7335823	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_E01	SRR7335824	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_F01	SRR7335825	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_G01	SRR7335826	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_003_H01	SRR7335827	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_A01	SRR7335828	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_031_E01	SRR7335829	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_B01	SRR7335830	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_C01	SRR7335831	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_D01	SRR7335832	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_E01	SRR7335833	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_F01	SRR7335834	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_G01	SRR7335835	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_004_H01	SRR7335836	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_A01	SRR7335837	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_B01	SRR7335838	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_C01	SRR7335839	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_031_F01	SRR7335840	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_D01	SRR7335841	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_E01	SRR7335842	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_F01	SRR7335843	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_G01	SRR7335844	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_005_H01	SRR7335845	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_A01	SRR7335846	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_B01	SRR7335847	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_C01	SRR7335848	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_D01	SRR7335849	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_E01	SRR7335850	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_031_G01	SRR7335851	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_F01	SRR7335852	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_G01	SRR7335853	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_008_H01	SRR7335854	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_A01	SRR7335855	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_B01	SRR7335856	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_C01	SRR7335857	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_D01	SRR7335858	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_E01	SRR7335859	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_F01	SRR7335860	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_G01	SRR7335861	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_031_H01	SRR7335862	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_009_H01	SRR7335863	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_A01	SRR7335864	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_B01	SRR7335865	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_C01	SRR7335866	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_D01	SRR7335867	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_E01	SRR7335868	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_F01	SRR7335869	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_G01	SRR7335870	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_013_H01	SRR7335871	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_A01	SRR7335872	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_A01	SRR7335873	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_B01	SRR7335874	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_C01	SRR7335875	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_D01	SRR7335876	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_E01	SRR7335877	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_F01	SRR7335878	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_G01	SRR7335879	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_014_H01	SRR7335880	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_A01	SRR7335881	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_B01	SRR7335882	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_C01	SRR7335883	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_B01	SRR7335884	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_D01	SRR7335885	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_E01	SRR7335886	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_F01	SRR7335887	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_G01	SRR7335888	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_015_H01	SRR7335889	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_A01	SRR7335890	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_B01	SRR7335891	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_C01	SRR7335892	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_D01	SRR7335893	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_E01	SRR7335894	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_C01	SRR7335895	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_F01	SRR7335896	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_G01	SRR7335897	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_021_H01	SRR7335898	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_A01	SRR7335899	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_B01	SRR7335900	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_C01	SRR7335901	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_D01	SRR7335902	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_E01	SRR7335903	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_F01	SRR7335904	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_G01	SRR7335905	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_030_B01	SRR7335906	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_D01	SRR7335907	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_022_H01	SRR7335908	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_A01	SRR7335909	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_B01	SRR7335910	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_C01	SRR7335911	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_D01	SRR7335912	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_E01	SRR7335913	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_F01	SRR7335914	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_G01	SRR7335915	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160127_006_H01	SRR7335916	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_A01	SRR7335917	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_E01	SRR7335918	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_B01	SRR7335919	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_C01	SRR7335920	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_D01	SRR7335921	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_E01	SRR7335922	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_F01	SRR7335923	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_G01	SRR7335924	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_001_H01	SRR7335925	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_A01	SRR7335926	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_B01	SRR7335927	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_C01	SRR7335928	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_F01	SRR7335929	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_D01	SRR7335930	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_E01	SRR7335931	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_F01	SRR7335932	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_G01	SRR7335933	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_002_H01	SRR7335934	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_A01	SRR7335935	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_B01	SRR7335936	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_C01	SRR7335937	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_D01	SRR7335938	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_E01	SRR7335939	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_G01	SRR7335940	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_F01	SRR7335941	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_G01	SRR7335942	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_007_H01	SRR7335943	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_A01	SRR7335944	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_B01	SRR7335945	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_C01	SRR7335946	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_D01	SRR7335947	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_E01	SRR7335948	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_F01	SRR7335949	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_G01	SRR7335950	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_032_H01	SRR7335951	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_008_H01	SRR7335952	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_A01	SRR7335953	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_B01	SRR7335954	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_C01	SRR7335955	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_D01	SRR7335956	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_E01	SRR7335957	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_F01	SRR7335958	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_G01	SRR7335959	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_017_H01	SRR7335960	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_A01	SRR7335961	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_008_A01	SRR7335962	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_B01	SRR7335963	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_C01	SRR7335964	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_D01	SRR7335965	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_E01	SRR7335966	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_F01	SRR7335967	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_G01	SRR7335968	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_018_H01	SRR7335969	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_A01	SRR7335970	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_B01	SRR7335971	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_C01	SRR7335972	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_008_B01	SRR7335973	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_D01	SRR7335974	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_E01	SRR7335975	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_F01	SRR7335976	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_G01	SRR7335977	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_021_H01	SRR7335978	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_A01	SRR7335979	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_B01	SRR7335980	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_C01	SRR7335981	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_D01	SRR7335982	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_E01	SRR7335983	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_008_C01	SRR7335984	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_F01	SRR7335985	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_G01	SRR7335986	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_022_H01	SRR7335987	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_A01	SRR7335988	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_B01	SRR7335989	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_C01	SRR7335990	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_D01	SRR7335991	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_E01	SRR7335992	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_F01	SRR7335993	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_G01	SRR7335994	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160126_008_D01	SRR7335995	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160128_023_H01	SRR7335996	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_A01	SRR7335997	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_B01	SRR7335998	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_C01	SRR7335999	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_D01	SRR7336000	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_E01	SRR7336001	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_F01	SRR7336002	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
F2S4_160129_003_G01	SRR7336003	GSM3189965	VISp_Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt_No Injection_2
